,Unnamed: 0,firstSeen,lastSeen,icao24,callsign,estDepartureAirport,estArrivalAirport,registration,manufacturericao,manufacturername,model,typecode,serialnumber,linenumber,icaoaircrafttype,operator,operatorcallsign,operatoricao,operatoriata,owner,testreg,registered,reguntil,status,built,firstflightdate,seatconfiguration,engines,modes,adsb,acars,notes,categoryDescription,day,id_x,ident,type,name_x,latitude_deg,longitude_deg,elevation_ft,continent_x,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link_x,keywords_x,id_y,code,name_y,continent_y,wikipedia_link_y,keywords_y
201,201,2021-10-20 16:53:34+00:00,2021-10-20 17:21:14+00:00,4010e9,EZY631A,EGAA,EGPF,G-EZBU,AIRBUS,Airbus Sas,AIRBUS A319-111,A319,3118,,L2J,,EASY,EZY,,Easyjet Airline,,2007-05-14,,,2007-01-01,,,2 x CFM CFM56-5B5/P<br>,False,False,False,,No ADS-B Emitter Category Information,20,2385.0,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.21582984924,268.0,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
202,202,2021-10-20 15:28:45+00:00,2021-10-20 18:03:54+00:00,48c125,RYR4203,EPKK,EGPF,SP-RKF,BOEING,Boeing,737-8AS (W),B738,44749,6093,L2J,Ryanair Ltd. - Ireland,RYANAIR,RYR,,Ryanair Sun,,,,,,,,CFMI CFM56-7B26,False,False,False,,,20,2609.0,EPKK,large_airport,Kraków John Paul II International Airport,50.077702,19.7848,791.0,EU,PL,PL-MA,Kraków,yes,EPKK,KRK,,http://www.krakowairport.pl/en/,https://en.wikipedia.org/wiki/Kraków_John_Paul_II_International_Airport,Krakov,302710,PL,Poland,EU,https://en.wikipedia.org/wiki/Poland,Lotniska Polski
203,203,2021-10-20 17:27:37+00:00,2021-10-20 18:22:19+00:00,407600,SHT6J,EGLL,EGPF,G-NEOP,AIRBUS,Airbus Industrie,A321-251NX,A21N,,,L2J,British Airways,SPEEDBIRD,BAW,BA,,,2019-03-27,,,,,,,False,False,False,,,20,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
204,204,2021-10-20 18:15:19+00:00,2021-10-20 18:40:59+00:00,40658a,CFE7331,EGAC,EGPF,G-LCYP,EMBRAER,Embraer Sa,ERJ 190-100 SR Embraer 190,E190,19000443,,L2J,,FLYER,CFE,,Ba Cityflyer,,2011-06-25,,,2011-01-01,,,2 x GENERAL ELECTRIC CO CF34-10E5A1<br>,False,False,False,,No ADS-B Emitter Category Information,20,2387.0,EGAC,medium_airport,George Best Belfast City Airport,54.618099,-5.8725,15.0,EU,GB,GB-NIR,Belfast,yes,EGAC,BHD,,http://www.belfastcityairport.com/,https://en.wikipedia.org/wiki/George_Best_Belfast_City_Airport,,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
205,205,2021-10-20 18:23:20+00:00,2021-10-20 18:49:24+00:00,4077c7,HLE05,,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
206,206,2021-10-20 18:08:59+00:00,2021-10-20 19:02:12+00:00,405b64,EZY647T,EGGW,EGPF,G-EZDK,AIRBUS,Airbus Sas,AIRBUS A319-111,A319,3555,,L2J,,EASY,EZY,,Easyjet Airline,,2008-06-11,,,2008-01-01,,,2 x CFM CFM56-5B5/3<br>,False,False,False,,,20,2419.0,EGGW,large_airport,London Luton Airport,51.874698638916016,-0.3683330118656158,526.0,EU,GB,GB-ENG,London,yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
207,207,2021-10-20 18:08:38+00:00,2021-10-20 19:07:29+00:00,400d91,EZY528M,EGKK,EGPF,G-EZAG,AIRBUS,Airbus Sas,AIRBUS A319-111,A319,2727,,L2J,,EASY,EZY,,Easyjet Airline,,2006-03-29,,,2006-01-01,,,2 x CFM CFM56-5B5/P<br>,False,False,False,,No ADS-B Emitter Category Information,20,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
208,208,2021-10-20 19:02:46+00:00,2021-10-20 19:59:30+00:00,407040,CFE9GX,EGLC,EGPF,G-LCYX,EMBRAER,Empresa Brasileira De Aeronautica Sa,ERJ 190-100 SR Embraer 190,E190,19000178,,L2J,,FLYER,CFE,,Ba Cityflyer,,2016-07-12,,,2008-01-01,,,2 x GENERAL ELECTRIC CO CF34-10E5A1<br>,False,False,False,,No ADS-B Emitter Category Information,20,2430.0,EGLC,medium_airport,London City Airport,51.505299,0.055278,19.0,EU,GB,GB-ENG,London,yes,EGLC,LCY,,http://www.londoncityairport.com/,https://en.wikipedia.org/wiki/London_City_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
209,209,2021-10-20 19:46:24+00:00,2021-10-20 20:26:17+00:00,4ca4ef,RYR5776,EIDW,EGPF,EI-DPK,BOEING,The Boeing Company,BOEING 737-8AS,B738,33610,,L2J,Ryanair,RYANAIR,RYR,FR,Ryanair Designated Activity Company,,2007-02-16,,,2006-01-01,,,2x CFM CFM56-7B26,False,False,False,,No ADS-B Emitter Category Information,20,2533.0,EIDW,large_airport,Dublin Airport,53.421299,-6.27007,242.0,EU,IE,IE-D,Dublin,yes,EIDW,DUB,,http://www.dublinairport.com/,https://en.wikipedia.org/wiki/Dublin_Airport,Aerfort Bhaile Átha Cliath,302694,IE,Ireland,EU,https://en.wikipedia.org/wiki/Ireland,Eire
210,210,2021-10-20 19:35:18+00:00,2021-10-20 20:30:05+00:00,400b83,SHT6M,EGLL,EGPF,G-DBCE,AIRBUS,Airbus Sas,AIRBUS A319-131,A319,2429,,L2J,,SPEEDBIRD,BAW,,British Airways,,2012-07-06,,,2005-01-01,,,2 x INTERNATIONAL AERO ENGINE V2522-A5<br>,False,False,False,,No ADS-B Emitter Category Information,20,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
211,211,2021-10-20 16:29:06+00:00,2021-10-20 20:33:47+00:00,407177,EXS8DF,,EGPF,,,,,,,,,,,,,,,,,,,,,,False,False,False,,Large (75000 to 300000 lbs),20,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
212,212,2021-10-20 20:04:15+00:00,2021-10-20 20:55:12+00:00,4010e9,EZY507W,EGSS,EGPF,G-EZBU,AIRBUS,Airbus Sas,AIRBUS A319-111,A319,3118,,L2J,,EASY,EZY,,Easyjet Airline,,2007-05-14,,,2007-01-01,,,2 x CFM CFM56-5B5/P<br>,False,False,False,,No ADS-B Emitter Category Information,20,2476.0,EGSS,large_airport,London Stansted Airport,51.8849983215,0.234999999404,348.0,EU,GB,GB-ENG,London,yes,EGSS,STN,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
213,213,2021-10-20 16:01:32+00:00,2021-10-20 21:27:08+00:00,40766d,EXS142,LCLK,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3980.0,LCLK,large_airport,Larnaca International Airport,34.875099,33.624901,8.0,AS,CY,CY-04,Larnaca,yes,LCLK,LCA,,http://www.cyprusairports.com.cy/showpage.php?PageID=2,https://en.wikipedia.org/wiki/Larnaca_International_Airport,Διεθνές Aεροδρόμιο Λάρνακας,302629,CY,Cyprus,AS,https://en.wikipedia.org/wiki/Cyprus,
214,214,2021-10-20 17:00:37+00:00,2021-10-20 22:03:50+00:00,40665e,TOM3LK,,EGPF,G-TAWC,BOEING,Boeing Company,BOEING 737-8K5,B738,39922,,L2J,,TOMSON,TOM,,Thomson Airways,,2016-04-28,,,2012-01-01,,,2 x CFM CFM56-7B27E<br>,False,False,False,,,20,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
215,215,2021-10-20 19:11:14+00:00,2021-10-20 22:10:42+00:00,406015,EZY95TY,,EGPF,G-EZTK,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,3991,,L2J,,EASY,EZY,,Easyjet Airline,,2009-07-24,,,2009-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,20,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
216,216,2021-10-20 12:46:31+00:00,2021-10-20 22:30:29+00:00,407567,EZY6887,EGPF,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2461.0,EGPF,large_airport,Glasgow International Airport,55.871899,-4.43306,26.0,EU,GB,GB-SCT,"Paisley, Renfrewshire",yes,EGPF,GLA,,http://www.glasgowairport.com/,https://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
217,217,2021-10-20 22:29:38+00:00,2021-10-20 22:43:31+00:00,4077c7,HLE05,,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
218,218,2021-10-20 20:07:13+00:00,2021-10-20 22:56:11+00:00,406b91,EZY68AB,LEMG,EGPF,G-EZWY,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,6267,,L2J,,EASY,EZY,,Easyjet Airline,,2017-06-12,,,2014-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,20,4020.0,LEMG,large_airport,Málaga-Costa del Sol Airport,36.6749,-4.49911,53.0,EU,ES,ES-AN,Málaga,yes,LEMG,AGP,,https://www.aena.es/en/malaga-costa-del-sol.html,https://en.wikipedia.org/wiki/M%C3%A1laga_Airport,"Costa del Sol,Malaga",302684,ES,Spain,EU,https://en.wikipedia.org/wiki/Spain,Aeropuertos de España
219,219,2021-10-20 19:38:40+00:00,2021-10-21 00:03:25+00:00,406ae9,TOM493,,EGPF,G-TAWU,BOEING,Boeing Company,BOEING 737-8K5,B738,37263,,L2J,,TOMSON,TOM,,Thomson Airways,,2014-04-22,,,2014-01-01,,,2 x CFM CFM56-7B27E<br>,False,False,False,,No ADS-B Emitter Category Information,21,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
220,220,2021-10-20 20:43:41+00:00,2021-10-21 01:35:47+00:00,40717c,EXS15L,,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
221,221,2021-10-21 06:02:16+00:00,2021-10-21 07:03:15+00:00,40676a,CFE8720,EGLC,EGPF,G-LCYR,EMBRAER,Embraer Sa,ERJ 190-100 SR Embraer 190,E190,19000563,,L2J,,FLYER,CFE,,Ba Cityflyer,,2012-08-10,,,2012-01-01,,,2 x GENERAL ELECTRIC CO CF34-10E5A1<br>,False,False,False,,No ADS-B Emitter Category Information,21,2430.0,EGLC,medium_airport,London City Airport,51.505299,0.055278,19.0,EU,GB,GB-ENG,London,yes,EGLC,LCY,,http://www.londoncityairport.com/,https://en.wikipedia.org/wiki/London_City_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
222,222,2021-10-21 06:45:39+00:00,2021-10-21 07:13:06+00:00,406015,EZY652A,EGAA,EGPF,G-EZTK,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,3991,,L2J,,EASY,EZY,,Easyjet Airline,,2009-07-24,,,2009-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,21,2385.0,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.21582984924,268.0,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
223,223,2021-10-21 06:30:14+00:00,2021-10-21 07:34:46+00:00,406444,EZY368V,EGKK,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
224,224,2021-10-21 06:57:41+00:00,2021-10-21 07:38:23+00:00,4ca836,EIN2EV,EIDW,EGPF,EI-GAL,AIRBUS,Airbus Industrie,A320-214,A320,3789,,L2J,,SHAMROCK,EIN,,Celestial Aviation Trading 30 Limited,,2017-05-05,,,2009-01-01,,,2x CFM CFM56-5B4/3,False,False,False,,No ADS-B Emitter Category Information,21,2533.0,EIDW,large_airport,Dublin Airport,53.421299,-6.27007,242.0,EU,IE,IE-D,Dublin,yes,EIDW,DUB,,http://www.dublinairport.com/,https://en.wikipedia.org/wiki/Dublin_Airport,Aerfort Bhaile Átha Cliath,302694,IE,Ireland,EU,https://en.wikipedia.org/wiki/Ireland,Eire
225,225,2021-10-21 06:36:37+00:00,2021-10-21 07:40:44+00:00,407688,EZY596J,EGGD,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2417.0,EGGD,medium_airport,Bristol Airport,51.382702,-2.71909,622.0,EU,GB,GB-ENG,Bristol,yes,EGGD,BRS,,http://www.bristolairport.co.uk/,https://en.wikipedia.org/wiki/Bristol_International_Airport,Lulsgate Bottom,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
226,226,2021-10-21 07:49:19+00:00,2021-10-21 08:49:28+00:00,406b91,EZY378A,EGGW,EGPF,G-EZWY,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,6267,,L2J,,EASY,EZY,,Easyjet Airline,,2017-06-12,,,2014-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,21,2419.0,EGGW,large_airport,London Luton Airport,51.874698638916016,-0.3683330118656158,526.0,EU,GB,GB-ENG,London,yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
227,227,2021-10-21 08:29:34+00:00,2021-10-21 08:58:09+00:00,406015,EZY17WA,EGPF,EGPF,G-EZTK,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,3991,,L2J,,EASY,EZY,,Easyjet Airline,,2009-07-24,,,2009-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,21,2461.0,EGPF,large_airport,Glasgow International Airport,55.871899,-4.43306,26.0,EU,GB,GB-SCT,"Paisley, Renfrewshire",yes,EGPF,GLA,,http://www.glasgowairport.com/,https://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
228,228,2021-10-21 08:04:18+00:00,2021-10-21 09:07:29+00:00,407844,SHT6G,EGLL,EGPF,G-NEOZ,AIRBUS,Airbus Sas,Airbus A321-251NX,A21N,9123,0,L2J,British Airways Plc,SPEEDBIRD,BAW,BA,British Airways Plc,,2020-03-17,,,,,,CFMI LEAP-1A32,False,False,False,,,21,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
229,229,2021-10-21 08:03:10+00:00,2021-10-21 09:12:25+00:00,407567,EZY787P,EGKK,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
230,230,2021-10-21 08:44:50+00:00,2021-10-21 09:15:27+00:00,4079d0,CFE7327,EGAC,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2387.0,EGAC,medium_airport,George Best Belfast City Airport,54.618099,-5.8725,15.0,EU,GB,GB-NIR,Belfast,yes,EGAC,BHD,,http://www.belfastcityairport.com/,https://en.wikipedia.org/wiki/George_Best_Belfast_City_Airport,,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
231,231,2021-10-21 07:39:25+00:00,2021-10-21 09:18:31+00:00,45d966,VKG9224,EKCH,EGPF,OY-VKF,AIRBUS,Airbus,A330 243,A332,309,,L2J,,,,,Thomas Cook Airlines Scandinavia,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,21,2542.0,EKCH,large_airport,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,17.0,EU,DK,DK-84,Copenhagen,yes,EKCH,CPH,,http://www.cph.dk/en/,https://en.wikipedia.org/wiki/Copenhagen_Airport,"København, Malmö",302682,DK,Denmark,EU,https://en.wikipedia.org/wiki/Denmark,Lufthavnene i Danmark
232,232,2021-10-21 08:03:54+00:00,2021-10-21 09:39:29+00:00,4891b6,ENT505,EKCH,EGPF,SP-ENX,BOEING,Boeing,737NG 8Q8/W,B738,30627,,L2J,,,,,Enter Air,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,21,2542.0,EKCH,large_airport,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,17.0,EU,DK,DK-84,Copenhagen,yes,EKCH,CPH,,http://www.cph.dk/en/,https://en.wikipedia.org/wiki/Copenhagen_Airport,"København, Malmö",302682,DK,Denmark,EU,https://en.wikipedia.org/wiki/Denmark,Lufthavnene i Danmark
233,233,2021-10-21 09:33:23+00:00,2021-10-21 10:36:49+00:00,400b83,BAW2512,EGKK,EGPF,G-DBCE,AIRBUS,Airbus Sas,AIRBUS A319-131,A319,2429,,L2J,,SPEEDBIRD,BAW,,British Airways,,2012-07-06,,,2005-01-01,,,2 x INTERNATIONAL AERO ENGINE V2522-A5<br>,False,False,False,,No ADS-B Emitter Category Information,21,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
234,234,2021-10-21 10:12:53+00:00,2021-10-21 10:44:01+00:00,401da3,GBGIY,EGPF,EGPF,G-BGIY,REIMS,Reims Aviation Sa,REIMS CESSNA F172N Skyhawk,C172,1824,,L1P,,,,,Acs Aviation Ltd,,2017-01-20,,,1979-01-01,,,1 x LYCOMING O-320-H2AD&nbsp;&nbsp;( MCCAULEY 1C160/DTM7557 )<br>,False,False,False,,Light (< 15500 lbs),21,2461.0,EGPF,large_airport,Glasgow International Airport,55.871899,-4.43306,26.0,EU,GB,GB-SCT,"Paisley, Renfrewshire",yes,EGPF,GLA,,http://www.glasgowairport.com/,https://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
235,235,2021-10-21 04:04:14+00:00,2021-10-21 11:40:25+00:00,896209,UAE27,OMDB,EGPF,A6-EGH,BOEING,Boeing,777 31HER,B77W,35585,,L2J,,EMIRATES,UAE,,Emirates Airline,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,21,5235.0,OMDB,large_airport,Dubai International Airport,25.2527999878,55.3643989563,62.0,AS,AE,AE-DU,Dubai,yes,OMDB,DXB,,http://www.dubaiairport.com/dia/english/home/,https://en.wikipedia.org/wiki/Dubai_International_Airport,مطار دبي الدولي‎,302618,AE,United Arab Emirates,AS,https://en.wikipedia.org/wiki/United_Arab_Emirates,"UAE,مطارات في الإمارات العربية المتحدة"
236,236,2021-10-21 09:03:45+00:00,2021-10-21 11:55:24+00:00,48ca40,SAH59P,LEPA,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4035.0,LEPA,large_airport,Palma de Mallorca Airport,39.551701,2.73881,27.0,EU,ES,ES-PM,Palma De Mallorca,yes,LEPA,PMI,,https://www.aena.es/en/palma-de-mallorca.html,https://en.wikipedia.org/wiki/Son_Sant_Joan_Airport,"Son Sant Joan Airport, LESJ",302684,ES,Spain,EU,https://en.wikipedia.org/wiki/Spain,Aeropuertos de España
237,237,2021-10-21 11:32:30+00:00,2021-10-21 12:17:29+00:00,406015,EZY384Q,EGBB,EGPF,G-EZTK,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,3991,,L2J,,EASY,EZY,,Easyjet Airline,,2009-07-24,,,2009-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,21,2389.0,EGBB,large_airport,Birmingham International Airport,52.4538993835,-1.74802994728,327.0,EU,GB,GB-ENG,Birmingham,yes,EGBB,BHX,,http://www.bhx.co.uk/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(United_Kingdom),,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
238,238,2021-10-21 11:45:30+00:00,2021-10-21 12:40:57+00:00,407567,EZY65,EGGW,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2419.0,EGGW,large_airport,London Luton Airport,51.874698638916016,-0.3683330118656158,526.0,EU,GB,GB-ENG,London,yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
239,239,2021-10-21 12:00:29+00:00,2021-10-21 13:04:45+00:00,424b9d,CLF887,EGHI,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2422.0,EGHI,medium_airport,Southampton Airport,50.950298,-1.3568,44.0,EU,GB,GB-ENG,Southampton,yes,EGHI,SOU,,http://www.southamptonairport.com/,https://en.wikipedia.org/wiki/Southampton_Airport,"RAF Eastleigh, RAF Southampton",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
240,240,2021-10-21 10:14:52+00:00,2021-10-21 13:07:46+00:00,405b64,EZY39XD,LEAL,EGPF,G-EZDK,AIRBUS,Airbus Sas,AIRBUS A319-111,A319,3555,,L2J,,EASY,EZY,,Easyjet Airline,,2008-06-11,,,2008-01-01,,,2 x CFM CFM56-5B5/3<br>,False,False,False,,,21,3997.0,LEAL,large_airport,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,142.0,EU,ES,ES-V,Alicante,yes,LEAL,ALC,,https://www.aena.es/en/alicante-elche.html,https://en.wikipedia.org/wiki/Alicante_Airport,,302684,ES,Spain,EU,https://en.wikipedia.org/wiki/Spain,Aeropuertos de España
241,241,2021-10-21 12:02:15+00:00,2021-10-21 13:20:38+00:00,406b91,EZY804J,EGJJ,EGPF,G-EZWY,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,6267,,L2J,,EASY,EZY,,Easyjet Airline,,2017-06-12,,,2014-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,21,2426.0,EGJJ,medium_airport,Jersey Airport,49.20790100097656,-2.195509910583496,277.0,EU,JE,JE-U-A,Saint Helier,yes,EGJJ,JER,,http://www.jerseyairport.com/,https://en.wikipedia.org/wiki/Jersey_Airport,Channel Islands,302698,JE,Jersey,EU,https://en.wikipedia.org/wiki/Jersey,
242,242,2021-10-21 10:29:54+00:00,2021-10-21 13:34:16+00:00,4070ec,EXS3CN,LPFR,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4448.0,LPFR,large_airport,Faro Airport,37.0144004822,-7.96590995789,24.0,EU,PT,PT-08,Faro,yes,LPFR,FAO,,http://www.ana.pt/en-US/Aeroportos/algarve/Faro/Pages/HomeFaro.aspx,https://en.wikipedia.org/wiki/Faro_Airport_(Portugal),,302711,PT,Portugal,EU,https://en.wikipedia.org/wiki/Portugal,Aeroportos do Brasil
243,243,2021-10-21 10:47:35+00:00,2021-10-21 13:38:59+00:00,4076da,EXS8HQ,LEAL,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3997.0,LEAL,large_airport,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,142.0,EU,ES,ES-V,Alicante,yes,LEAL,ALC,,https://www.aena.es/en/alicante-elche.html,https://en.wikipedia.org/wiki/Alicante_Airport,,302684,ES,Spain,EU,https://en.wikipedia.org/wiki/Spain,Aeropuertos de España
244,244,2021-10-21 12:41:01+00:00,2021-10-21 13:42:21+00:00,4009f9,SHT6R,EGLL,EGPF,G-MIDO,AIRBUS,Airbus Sas,AIRBUS A320-232,A320,1987,,L2J,,SPEEDBIRD,BAW,,British Airways,,2013-02-20,,,2002-01-01,,,2 x INTERNATIONAL AERO ENGINE V2527-A5<br>,False,False,False,,No ADS-B Emitter Category Information,21,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
245,245,2021-10-21 12:48:33+00:00,2021-10-21 14:34:56+00:00,3c658d,DLH974,EDDF,EGPF,D-AILM,AIRBUS,Airbus,A319 114,A319,694,,L2J,,LUFTHANSA,DLH,,Lufthansa,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,21,2212.0,EDDF,large_airport,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,yes,EDDF,FRA,,http://www.frankfurt-airport.de/,https://en.wikipedia.org/wiki/Frankfurt_Airport,"EDAF, Rhein-Main Air Base",302681,DE,Germany,EU,https://en.wikipedia.org/wiki/Germany,Flughäfen in Deutschland
